Lats,Lons
56.910628406215785,-121.30096027112307
56.910465153855924,-121.30096027112307
56.910465153855924,-121.34812549619299
56.79269194985129,-121.34812549619299
56.79269194985129,-121.34888522298674
56.79212644166176,-121.34888522298674
56.79212644166176,-121.67694427701325
56.820449601742524,-121.67694427701325
56.820449601742524,-121.85099868774945
56.86401639884788,-121.85099868774945
56.86401639884788,-121.9099488505121
56.85242856453939,-121.9099488505121
56.85242856453939,-121.92984042415056
56.833109015595824,-121.92984042415056
56.833109015595824,-121.87546877537422
56.832677069475075,-121.87546877537422
56.832677069475075,-121.87499058359678
56.83254735706919,-121.87499058359678
56.83254735706919,-121.87477322994548
56.782707218564056,-121.87477322994548
56.782707218564056,-121.85249068319207
56.78227555815827,-121.85249068319207
56.78227555815827,-121.85113705074268
56.602668749559356,-121.85113705074268
56.602668749559356,-121.85163467089453
56.602499719326616,-121.85163467089453
56.602499719326616,-121.8525055433135
56.60231860558508,-121.8525055433135
56.60231860558508,-122.1789121900205
56.60264352697073,-122.1789121900205
56.60264352697073,-122.17942081236022
56.65232514640494,-122.17942081236022
56.65232514640494,-122.20231621309303
56.65311134299992,-122.20231621309303
56.65311134299992,-122.20381342170053
56.70898458407405,-122.20381342170053
56.70898458407405,-122.26927238638284
56.70978543894055,-122.26927238638284
56.70978543894055,-122.27396751596952
56.709802065372145,-122.27396751596952
56.709802065372145,-122.27420430030512
56.71001327740902,-122.27420430030512
56.71001327740902,-122.27469089863101
56.71007666294351,-122.27469089863101
56.71007666294351,-122.27515305938023
56.7101115448596,-122.27515305938023
56.7101115448596,-122.2755628949491
56.710648487169,-122.2755628949491
56.710648487169,-122.27656883533898
56.71068319898182,-122.27656883533898
56.71068319898182,-122.27732702227841
56.73425193649674,-122.27732702227841
56.73425193649674,-122.27732702227841
,
57.44087358227334,-122.21911541230432
57.446894662512015,-122.21911541230432
57.446894662512015,-121.88682892102969
57.40485159951721,-121.88682892102969
57.40485159951721,-121.78327027266721
57.22526277648379,-121.78327027266721
57.22526277648379,-121.78371520826127
57.224892337822155,-121.78371520826127
57.224892337822155,-122.04975341253903
57.14230799915504,-122.04975341253903
57.14230799915504,-122.05002780635442
57.141941143871286,-122.05002780635442
57.141941143871286,-122.0512004373226
57.141074981395924,-122.0512004373226
57.141074981395924,-122.38235106267739
57.14141006955552,-122.38235106267739
57.14141006955552,-122.38257448072999
57.141770408078884,-122.38257448072999
57.141770408078884,-122.38700376195436
57.142031245168994,-122.38700376195436
57.142031245168994,-122.38740234737033
57.14320542874718,-122.38740234737033
57.14320542874718,-122.38830952552205
57.32279661220837,-122.38830952552205
57.32279661220837,-122.22129536887559
57.440778500304944,-122.22129536887559
57.440778500304944,-122.21985771494376
57.44087358227334,-122.21985771494376
57.44087358227334,-122.21911541230432
57.44087358227334,-122.21911541230432
,
57.45282961043851,-122.1264814973183
57.45282961043851,-122.4604545693477
57.45295804561242,-122.4604545693477
57.45295804561242,-122.46143517895133
57.63254033519475,-122.46143517895133
57.63254033519475,-122.46059721041568
57.63255025171954,-122.46059721041568
57.63255025171954,-122.1266228729183
57.632411903699314,-122.1266228729183
57.632411903699314,-122.1264814973183
57.45282961043851,-122.1264814973183
57.45282961043851,-122.1264814973183
,
56.382019908760824,-121.92371482268074
56.382019908760824,-121.60072417731926
56.380753093911764,-121.60072417731926
56.380753093911764,-121.60025139349236
56.201134594809425,-121.60025139349236
56.201134594809425,-121.92323135650764
56.20240144665145,-121.92323135650764
56.20240144665145,-121.92371482268074
56.382019908760824,-121.92371482268074
56.382019908760824,-121.92371482268074
,
38.027567468225165,-121.88562804975464
38.027567468225165,-121.65811495024536
38.027558885023666,-121.65811495024536
38.027558885023666,-121.65738446347429
37.84737106526424,-121.65738446347429
37.84737106526424,-121.88489753652571
37.84737964872927,-121.88489753652571
37.84737964872927,-121.88562804975464
38.027567468225165,-121.88562804975464
38.027567468225165,-121.88562804975464
,
56.47019701812072,-121.82203034347523
56.649807675856096,-121.82203034347523
56.649807675856096,-121.78006011289224
56.70362244963003,-121.78006011289224
56.70362244963003,-121.77803993908078
56.70373694796736,-121.77803993908078
56.70373694796736,-121.77725650465815
56.70431682843555,-121.77725650465815
56.70431682843555,-121.70903803903623
56.73185131757313,-121.70903803903623
56.73185131757313,-121.38306396096378
56.67410565612766,-121.38306396096378
56.67410565612766,-121.37712814711041
56.74640160639635,-121.37712814711041
56.74640160639635,-121.37704568639394
56.746603770129255,-121.37704568639394
56.746603770129255,-121.37657865760255
56.748759238849736,-121.37657865760255
56.748759238849736,-121.37498649510997
56.75042021474685,-121.37498649510997
56.75042021474685,-121.04885217155604
56.750097886090906,-121.04885217155604
56.750097886090906,-121.04808556318828
56.747556256306936,-121.04808556318828
56.747556256306936,-121.04780100215557
56.74689336592667,-121.04780100215557
56.74689336592667,-121.0470615635792
56.56728552997468,-121.0470615635792
56.56728552997468,-121.04852307887988
56.56632629103555,-121.04852307887988
56.56632629103555,-121.08750191317039
56.55316919244569,-121.08750191317039
56.55316919244569,-121.05705473771026
56.55311354047786,-121.05705473771026
56.55311354047786,-121.05684630828408
56.55160627074857,-121.05684630828408
56.55160627074857,-121.05599306669014
56.37199275463014,-121.05599306669014
56.37199275463014,-121.38042159997586
56.37214975691823,-121.38042159997586
56.37214975691823,-121.38218443585156
56.49078231764183,-121.38218443585156
56.49078231764183,-121.41579753435312
56.552243044695665,-121.41579753435312
56.552243044695665,-121.45151919179729
56.52414988628587,-121.45151919179729
56.52414988628587,-121.4516681239527
56.524083098277714,-121.4516681239527
56.524083098277714,-121.45235417882144
56.52392493301487,-121.45235417882144
56.52392493301487,-121.49676198985875
56.47019701812072,-121.49676198985875
56.47019701812072,-121.82203034347523
56.47019701812072,-121.82203034347523
,
59.653065759130996,-121.2313084141237
59.653065759130996,-120.87753825254231
59.473540334483815,-120.87753825254231
59.473540334483815,-121.2313084141237
59.653065759130996,-121.2313084141237
59.653065759130996,-121.2313084141237
,
56.55250754854012,-120.97655117963356
56.73211581373393,-120.97655117963356
56.73211581373393,-120.97376187705584
56.733842705334915,-120.97376187705584
56.733842705334915,-120.97326048854252
56.7351244367311,-120.97326048854252
56.7351244367311,-120.9726449371391
56.73536368325858,-120.9726449371391
56.73536368325858,-120.97182354958633
56.7353704331606,-120.97182354958633
56.7353704331606,-120.64581911707967
56.73356345938811,-120.64581911707967
56.73356345938811,-120.6457948272813
56.73257280710064,-120.6457948272813
56.73257280710064,-120.64491051627682
56.73214747994099,-120.64491051627682
56.73214747994099,-120.64176535047667
56.552539215667096,-120.64176535047667
56.552539215667096,-120.6440590934791
56.55244421428629,-120.6440590934791
56.55244421428629,-120.64528241906335
56.55198220757119,-120.64528241906335
56.55198220757119,-120.6479965415194
56.551799204911305,-120.6479965415194
56.551799204911305,-120.9739667918146
56.55250754854012,-120.9739667918146
56.55250754854012,-120.97655117963356
56.55250754854012,-120.97655117963356
,
55.92988912413588,-120.84691216472349
55.92988912413588,-120.85685394717925
55.92996362522858,-120.85685394717925
55.92996362522858,-120.85886308921448
55.93065373535037,-120.85886308921448
55.93065373535037,-120.85995814881983
55.93481419636931,-120.85995814881983
55.93481419636931,-120.9193410244911
55.9366285563116,-120.9193410244911
55.9366285563116,-120.919442878567
56.02877374012589,-120.919442878567
56.02877374012589,-121.0803051428053
56.031497446684234,-121.0803051428053
56.031497446684234,-121.08290683432408
56.03891605533026,-121.08290683432408
56.03891605533026,-121.09267278082184
56.038937722314266,-121.09267278082184
56.038937722314266,-121.09281182955944
56.218560963294124,-121.09281182955944
56.218560963294124,-120.83340407716078
56.23312293367144,-120.83340407716078
56.23312293367144,-120.83160199213079
56.23331842929768,-120.83160199213079
56.23331842929768,-120.83103282732172
56.23357191043966,-120.83103282732172
56.23357191043966,-120.8306319244833
56.233610591692134,-120.8306319244833
56.233610591692134,-120.829711546454
56.23371876726653,-120.829711546454
56.23371876726653,-120.82935677531798
56.23386073954955,-120.82935677531798
56.23386073954955,-120.82904417317108
56.23403150628333,-120.82904417317108
56.23403150628333,-120.82842616187405
56.23416079071758,-120.82842616187405
56.23416079071758,-120.82783651610697
56.23476832627852,-120.82783651610697
56.23476832627852,-120.82779727078095
56.23491009920549,-120.82779727078095
56.23491009920549,-120.82745040218882
56.23541538348385,-120.82745040218882
56.23541538348385,-120.82006638546298
56.235810377708205,-120.82006638546298
56.235810377708205,-120.49830294787103
56.091498156698684,-120.49830294787103
56.091498156698684,-120.4715033355332
56.09081558336669,-120.4715033355332
56.09081558336669,-120.4704031606156
56.03403641565439,-120.4704031606156
56.03403641565439,-120.4111040669831
56.033139178811744,-120.4111040669831
56.033139178811744,-120.40322168363842
56.03113714150416,-120.40322168363842
56.03113714150416,-120.39645148879754
55.85150840722587,-120.39645148879754
55.85150840722587,-120.43178164665966
55.78819593274266,-120.43178164665966
55.78819593274266,-120.75132524222835
55.79037796480964,-120.75132524222835
55.79037796480964,-120.75210486996185
55.79944300912953,-120.75210486996185
55.79944300912953,-120.79295120002385
55.80024355422586,-120.79295120002385
55.80024355422586,-120.79312995653292
55.880463732295254,-120.79312995653292
55.880463732295254,-120.81709347038992
55.89948367808411,-120.81709347038992
55.89948367808411,-120.84691216472349
55.92988912413588,-120.84691216472349
55.92988912413588,-120.84691216472349
,
56.0483704554781,-120.34694801059652
56.21016408611137,-120.34694801059652
56.21016408611137,-120.02539865606948
56.1929940753906,-120.02539865606948
56.1929940753906,-119.80499581709189
56.01337008592134,-119.80499581709189
56.01337008592134,-119.80561075376102
56.01275083875436,-119.80561075376102
56.01275083875436,-119.80573461714475
56.01227491511546,-119.80573461714475
56.01227491511546,-119.80602686829538
56.01169444827836,-119.80602686829538
56.01169444827836,-119.80709964731217
56.01078714331959,-119.80709964731217
56.01078714331959,-119.87730519504366
55.94165579670311,-119.87730519504366
55.94165579670311,-119.87740858225342
55.940671448934694,-119.87740858225342
55.940671448934694,-119.8832270337736
55.93958443299376,-119.8832270337736
55.93958443299376,-120.04512459493245
55.86874222690895,-120.04512459493245
55.86874222690895,-120.04514508554513
55.865917685444956,-120.04514508554513
55.865917685444956,-120.36532858112088
55.86736595670564,-120.36532858112088
55.86736595670564,-120.36862797474572
56.046994225655546,-120.36862797474572
56.046994225655546,-120.36674858880073
56.04774871459364,-120.36674858880073
56.04774871459364,-120.36533140506756
56.0483704554781,-120.36533140506756
56.0483704554781,-120.34694801059652
56.0483704554781,-120.34694801059652
,
55.675365271824624,-120.34036848650236
55.675365271824624,-120.02320484683163
55.55376073211401,-120.02320484683163
55.55376073211401,-119.97330073320121
55.65896903432394,-119.97330073320121
55.65896903432394,-119.92336819134462
55.67585159153759,-119.92336819134462
55.67585159153759,-119.93215223006972
55.67627723113586,-119.93215223006972
55.67627723113586,-119.932534610026
55.67692115728045,-119.932534610026
55.67692115728045,-119.93278620789395
55.67757655581598,-119.93278620789395
55.67757655581598,-119.935132519318
55.679403443816106,-119.935132519318
55.679403443816106,-119.93571691389369
55.709014879557245,-119.93571691389369
55.709014879557245,-119.98339787412978
55.709476486348514,-119.98339787412978
55.709476486348514,-119.98441884358182
55.710388233095536,-119.98441884358182
55.710388233095536,-119.98470690246145
55.89002111300235,-119.98470690246145
55.89002111300235,-119.96394745796243
55.922086864158864,-119.96394745796243
55.922086864158864,-119.96257895918608
55.9225240355157,-119.96257895918608
55.9225240355157,-119.94315060227038
55.926978570092906,-119.94315060227038
55.926978570092906,-119.94306188682717
55.92798388866198,-119.94306188682717
55.92798388866198,-119.94052007140716
55.928557880232304,-119.94052007140716
55.928557880232304,-119.93699749120529
55.930653849451346,-119.93699749120529
55.930653849451346,-119.87718168402589
55.951718873478384,-119.87718168402589
55.951718873478384,-119.79570129054248
56.01645192354938,-119.79570129054248
56.01645192354938,-119.7805729088247
56.04939694042865,-119.7805729088247
56.04939694042865,-119.4603576245093
56.0493588159876,-119.4603576245093
56.0493588159876,-119.46032834854904
56.049293941938714,-119.46032834854904
56.049293941938714,-119.45991861634148
55.86966574046569,-119.45991861634148
55.86966574046569,-119.47575770945751
55.83682275823865,-119.47575770945751
55.83682275823865,-119.55777031597412
55.823157095953,-119.55777031597412
55.823157095953,-119.51521762052224
55.8226794918663,-119.51521762052224
55.8226794918663,-119.51503241949717
55.822601812453286,-119.51503241949717
55.822601812453286,-119.51454601335497
55.814990882731564,-119.51454601335497
55.814990882731564,-119.45652113765547
55.968233964377816,-119.45652113765547
55.968233964377816,-119.13697419567853
55.96793630208026,-119.13697419567853
55.96793630208026,-119.13450875140843
55.96035141341639,-119.13450875140843
55.96035141341639,-119.01005355882907
55.81757251142519,-119.01005355882907
55.81757251142519,-118.8366028077585
55.8167885229567,-118.8366028077585
55.8167885229567,-118.83516149673005
55.637153488454544,-118.83516149673005
55.637153488454544,-119.15347050326994
55.63793750000051,-119.15347050326994
55.63793750000051,-119.15491819224151
55.78072060065614,-119.15491819224151
55.78072060065614,-119.24078555563456
55.634188444787924,-119.24078555563456
55.634188444787924,-119.24149036883675
55.63407044305004,-119.24149036883675
55.63407044305004,-119.24160970275658
55.63347601762893,-119.24160970275658
55.63347601762893,-119.24209043164554
55.632825424713914,-119.24209043164554
55.632825424713914,-119.37120099895975
55.58819276717581,-119.37120099895975
55.58819276717581,-119.3715856750588
55.58765609260027,-119.3715856750588
55.58765609260027,-119.37189335481732
55.58734868807009,-119.37189335481732
55.58734868807009,-119.60076174943381
55.465375289072874,-119.60076174943381
55.465375289072874,-119.67554244440478
55.322567845702665,-119.67554244440478
55.322567845702665,-119.67832009276698
55.32248884453427,-119.67832009276698
55.32248884453427,-119.678391084933
55.32200597072609,-119.678391084933
55.32200597072609,-119.67853934906111
55.32183941826284,-119.67853934906111
55.32183941826284,-119.67943675491388
55.3211106574847,-119.67943675491388
55.3211106574847,-119.68013450624156
55.320169810236415,-119.68013450624156
55.320169810236415,-119.99589049375845
55.32026089491685,-119.99589049375845
55.32026089491685,-119.99650523191983
55.32068235115013,-119.99650523191983
55.32068235115013,-119.99707673732406
55.32100045585485,-119.99707673732406
55.32100045585485,-119.99933087234788
55.3211344911705,-119.99933087234788
55.3211344911705,-120.0017741734512
55.35858771162332,-120.0017741734512
55.35858771162332,-120.18677735305212
55.35911011934572,-120.18677735305212
55.35911011934572,-120.18769954098488
55.35917205359457,-120.18769954098488
55.35917205359457,-120.18931152185809
55.495726070330406,-120.18931152185809
55.495726070330406,-120.34036848650236
55.675365271824624,-120.34036848650236
55.675365271824624,-120.34036848650236
,
36.3454034377659,-120.25717217597972
36.345853642553486,-120.25717217597972
36.345853642553486,-120.2572937705886
36.346332498586854,-120.2572937705886
36.346332498586854,-120.25760819096533
36.347473521017086,-120.25760819096533
36.347473521017086,-120.25868921999867
36.52770706796586,-120.25868921999867
36.52770706796586,-120.25792653455261
36.52774719116803,-120.25792653455261
36.52774719116803,-120.25750727184888
36.5290544880465,-120.25750727184888
36.5290544880465,-120.25645225509395
36.52938442749665,-120.25645225509395
36.52938442749665,-120.25599135160371
36.529393635690575,-120.25599135160371
36.529393635690575,-120.22452997524044
36.59322409972331,-120.22452997524044
36.59322409972331,-120.22357626348051
36.59365709316468,-120.22357626348051
36.59365709316468,-120.00032973651949
36.593319598276786,-120.00032973651949
