Date and Time,Nitric oxide,Nitrogen dioxide
2020-01-26 02:00:00,1.9021299999999999,7.34974
2020-01-26 03:00:00,1.10324,5.94979
2020-01-26 04:00:00,1.1412799999999999,5.42481
2020-01-26 05:00:00,0.68477,3.67487
2020-01-26 06:00:00,0.68477,4.608169999999999
2020-01-26 07:00:00,1.2554100000000001,4.899830000000001
2020-01-26 08:00:00,1.55975,5.13315
2020-01-26 09:00:00,1.97822,6.00812
2020-01-26 10:00:00,4.83142,9.44966
2020-01-26 11:00:00,14.608379999999999,28.29066
2020-01-26 12:00:00,25.716829999999998,51.79815
2020-01-26 13:00:00,23.66253,38.96528
2020-01-26 14:00:00,19.43979,34.94042
2020-01-26 15:00:00,32.94494,31.26555
2020-01-26 16:00:00,105.30206000000001,55.64801
2020-01-26 17:00:00,34.618809999999996,41.82351
2020-01-26 18:00:00,33.3634,55.998000000000005
2020-01-26 19:00:00,48.12395,61.77279
2020-01-26 20:00:00,35.34162,54.073069999999994
2020-01-26 21:00:00,16.62464,40.59855
2020-01-26 22:00:00,13.54318,37.565329999999996
2020-01-26 23:00:00,3.23363,14.46615
2020-01-27 00:00:00,0.60868,6.68865
2020-01-27 01:00:00,0.81158,2.7999
2020-01-27 02:00:00,0.22826,2.09993
2020-01-27 03:00:00,0.7228100000000001,2.44991
2020-01-27 04:00:00,1.02715,2.91656
2020-01-27 05:00:00,2.39669,4.9581599999999995
2020-01-27 06:00:00,18.71698,19.48264
2020-01-27 07:00:00,6.0868199999999995,16.50774
2020-01-27 08:00:00,60.60194,47.71496
2020-01-27 09:00:00,25.10815,30.04059
2020-01-27 10:00:00,20.46695,29.39895
2020-01-27 11:00:00,106.44333999999999,81.83874
2020-01-27 12:00:00,29.216759999999997,23.97414
2020-01-27 13:00:00,43.254490000000004,30.682240000000004
2020-01-27 14:00:00,20.39086,29.92393
2020-01-27 15:00:00,105.53031000000001,76.00562
2020-01-27 16:00:00,39.48827,58.914559999999994
2020-01-27 17:00:00,31.8417,55.706340000000004
2020-01-27 18:00:00,5.7824800000000005,20.99925
2020-01-27 19:00:00,6.16291,16.274420000000003
2020-01-27 20:00:00,5.28793,19.07432
2020-01-27 21:00:00,6.99985,23.27417
2020-01-27 22:00:00,7.380269999999999,23.85748
2020-01-27 23:00:00,127.70918,43.69011
2020-01-28 00:00:00,10.95628,15.01058
2020-01-28 01:00:00,1.97822,13.6884
2020-01-28 02:00:00,1.1793200000000001,9.56633
2020-01-28 03:00:00,0.49455,3.9081900000000003
2020-01-28 04:00:00,1.02715,4.6665
2020-01-28 05:00:00,3.61405,9.68299
2020-01-28 06:00:00,7.4944,12.71621
2020-01-28 07:00:00,32.48842,35.58206
2020-01-28 08:00:00,101.99235,62.93942
2020-01-28 09:00:00,69.35175,86.7969
2020-01-28 10:00:00,63.49318,53.78141
2020-01-28 11:00:00,126.41573000000001,90.47176999999999
2020-01-28 12:00:00,71.13976,43.63178
2020-01-28 13:00:00,66.87898,44.27342
2020-01-28 14:00:00,38.080690000000004,33.307140000000004
2020-01-28 15:00:00,120.8615,49.75656
2020-01-28 16:00:00,64.59642,92.92168000000001
2020-01-28 17:00:00,53.678180000000005,95.54659000000001
2020-01-28 18:00:00,50.78694,56.522980000000004
2020-01-28 19:00:00,118.2746,29.16563
2020-01-28 20:00:00,51.77605,36.92368
2020-01-28 21:00:00,34.23839,37.332
2020-01-28 22:00:00,203.14775,58.38958
2020-01-28 23:00:00,104.16078,25.1991
2020-01-29 00:00:00,1.5217100000000001,6.37755
2020-01-29 01:00:00,1.47098,4.744280000000001
2020-01-29 02:00:00,0.7228100000000001,2.7415700000000003
2020-01-29 03:00:00,0.7989,3.7915300000000003
2020-01-29 04:00:00,1.33149,4.84149
2020-01-29 05:00:00,4.03252,4.6665
2020-01-29 06:00:00,21.37997,11.49126
2020-01-29 07:00:00,27.50484,36.04871
2020-01-29 08:00:00,56.531380000000006,82.01374
2020-01-29 09:00:00,66.00399999999999,69.64751
2020-01-29 10:00:00,34.31447,38.73195
2020-01-29 11:00:00,47.287009999999995,45.906690000000005
2020-01-29 12:00:00,54.21078000000001,55.356359999999995
2020-01-29 13:00:00,150.23043,83.00537
2020-01-29 14:00:00,20.048479999999998,22.165879999999998
2020-01-29 15:00:00,28.912409999999998,35.4654
2020-01-29 16:00:00,31.0428,92.74669
2020-01-29 17:00:00,23.85274,26.54072
2020-01-29 18:00:00,18.6409,44.91506
2020-01-29 19:00:00,22.44516,48.12328
2020-01-29 20:00:00,13.65731,20.99925
2020-01-29 21:00:00,2.73907,6.416440000000001
2020-01-29 22:00:00,2.2825599999999997,6.24144
2020-01-29 23:00:00,35.912259999999996,17.207720000000002
2020-01-30 00:00:00,12.17365,7.7265
2020-01-30 01:00:00,1.0477299999999998,4.0545
2020-01-30 02:00:00,0.22451,2.35238
2020-01-30 03:00:00,0.56129,2.23763
2020-01-30 04:00:00,0.8232200000000001,2.8113799999999998
2020-01-30 05:00:00,1.4593399999999999,3.6146300000000005
2020-01-30 06:00:00,19.83207,23.29425
2020-01-30 07:00:00,24.8088,49.3425
2020-01-30 08:00:00,26.67975,34.94138
2020-01-30 09:00:00,12.23601,20.31075
2020-01-30 10:00:00,19.98175,25.4745
2020-01-30 11:00:00,60.693619999999996,38.26913
2020-01-30 12:00:00,26.904259999999997,26.44988
2020-01-30 13:00:00,20.46819,28.916999999999998
2020-01-30 14:00:00,90.96559,40.73625
2020-01-30 15:00:00,17.013170000000002,40.0095
2020-01-30 16:00:00,73.4535,67.932
2020-01-30 17:00:00,107.84156000000002,39.474000000000004
2020-01-30 18:00:00,24.43461,27.94163
2020-01-30 19:00:00,13.545679999999999,27.25313
2020-01-30 20:00:00,6.24897,13.0815
2020-01-30 21:00:00,9.80378,23.35163
2020-01-30 22:00:00,55.90399,24.613879999999998
2020-01-30 23:00:00,24.88364,26.96625
2020-01-31 00:00:00,1.44687,6.426
2020-01-31 01:00:00,0.99784,3.7485
2020-01-31 02:00:00,0.33676999999999996,2.58188
2020-01-31 03:00:00,0.48645,2.18025
2020-01-31 04:00:00,0.56129,3.49988
2020-01-31 05:00:00,1.42192,4.59
2020-01-31 06:00:00,9.87862,13.25363
2020-01-31 07:00:00,37.980290000000004,45.15413
2020-01-31 08:00:00,16.68887,20.31075
2020-01-31 09:00:00,28.176509999999997,28.80225
2020-01-31 10:00:00,27.69006,42.85913
2020-01-31 11:00:00,17.848860000000002,19.5075
2020-01-31 12:00:00,26.1933,33.85125
2020-01-31 13:00:00,51.15177,32.76113
2020-01-31 14:00:00,33.22807,24.613879999999998
2020-01-31 15:00:00,24.21009,29.203879999999998
2020-01-31 16:00:00,16.3521,19.10588
2020-01-31 17:00:00,15.528889999999999,17.78625
2020-01-31 18:00:00,10.02829,12.27825
2020-01-31 19:00:00,7.5960600000000005,14.05688
2020-01-31 20:00:00,5.65027,12.67988
2020-01-31 21:00:00,4.45286,8.14725
2020-01-31 22:00:00,9.76636,7.343999999999999
2020-01-31 23:00:00,35.809979999999996,13.827379999999998
2020-02-01 00:00:00,0.8980600000000001,2.3715
2020-02-01 01:00:00,0.99784,2.7539999999999996
2020-02-01 02:00:00,0.8232200000000001,2.23763
2020-02-01 03:00:00,0.52387,1.49175
2020-02-01 04:00:00,0.56129,1.3196299999999999
2020-02-01 05:00:00,1.3096700000000001,2.00813
2020-02-01 06:00:00,2.2825599999999997,3.7293800000000004
2020-02-01 07:00:00,4.003830000000001,6.1965
2020-02-01 08:00:00,17.848860000000002,39.76088
2020-02-01 09:00:00,27.01652,19.22063
2020-02-01 10:00:00,34.16355,31.84313
2020-02-01 11:00:00,139.87222,95.29988
2020-02-01 12:00:00,21.77786,45.38363
2020-02-01 13:00:00,60.319430000000004,45.03938
2020-02-01 14:00:00,87.11143,56.17013000000001
2020-02-01 15:00:00,97.06489,61.965
2020-02-01 16:00:00,59.49621,38.097
2020-02-01 17:00:00,169.13388,76.653
2020-02-01 18:00:00,34.72483,25.76138
2020-02-01 19:00:00,42.88217,41.137879999999996
2020-02-01 20:00:00,41.348,39.30188
2020-02-01 21:00:00,18.85918,52.95713000000001
2020-02-01 22:00:00,35.09902,44.63775
2020-02-01 23:00:00,37.980290000000004,52.49813
2020-02-02 00:00:00,16.56414,34.8075
2020-02-02 01:00:00,14.917710000000001,46.1295
2020-02-02 02:00:00,19.57014,39.58875
2020-02-02 03:00:00,17.54951,25.58925
2020-02-02 04:00:00,4.45286,16.40925
2020-02-02 05:00:00,1.98321,11.41763
2020-02-02 06:00:00,3.2928699999999997,17.6715
2020-02-02 07:00:00,21.96495,28.2285
2020-02-02 08:00:00,15.1547,32.53163
2020-02-02 09:00:00,27.35329,37.92488
2020-02-02 10:00:00,17.66177,30.40875
2020-02-02 11:00:00,6.54833,15.606
2020-02-02 12:00:00,7.78315,20.941879999999998
2020-02-02 13:00:00,19.90691,28.630129999999998
2020-02-02 14:00:00,7.6334800000000005,18.76163
2020-02-02 15:00:00,8.15734,12.67988
2020-02-02 16:00:00,4.22835,12.852
2020-02-02 17:00:00,10.66442,24.84338
2020-02-02 18:00:00,8.56895,28.11375
2020-02-02 19:00:00,4.639959999999999,31.03988
2020-02-02 20:00:00,2.05805,21.85988
2020-02-02 21:00:00,1.5341799999999999,4.30313
2020-02-02 22:00:00,1.9457900000000001,8.721
2020-02-02 23:00:00,1.08515,3.6719999999999997
2020-02-03 00:00:00,0.5987,2.8305
2020-02-03 01:00:00,0.6984899999999999,3.06
2020-02-03 02:00:00,0.56129,2.295
2020-02-03 03:00:00,0.41161000000000003,1.8359999999999999
2020-02-03 04:00:00,1.1599899999999999,2.00813
2020-02-03 05:00:00,2.20772,5.106380000000001
2020-02-03 06:00:00,20.992060000000002,9.925880000000001
2020-02-03 07:00:00,43.667970000000004,46.18688
2020-02-03 08:00:00,35.809979999999996,34.425
2020-02-03 09:00:00,28.775209999999998,36.54788
2020-02-03 10:00:00,35.69773,39.58875
2020-02-03 11:00:00,41.1609,45.84263
2020-02-03 12:00:00,42.99443,81.4725
2020-02-03 13:00:00,65.70776,39.41663
2020-02-03 14:00:00,50.815,31.09725
2020-02-03 15:00:00,39.92607,26.90888
2020-02-03 16:00:00,83.03276,98.57025
2020-02-03 17:00:00,77.1954,106.029
2020-02-03 18:00:00,32.92872,48.08025
2020-02-03 19:00:00,85.95144,84.456
2020-02-03 20:00:00,232.70876,141.19988
2020-02-03 21:00:00,235.88938,117.56138
2020-02-03 22:00:00,156.71077,76.194
2020-02-03 23:00:00,162.21137,70.74338
2020-02-04 00:00:00,1.19741,3.2895
2020-02-04 01:00:00,0.74838,1.3769999999999998
2020-02-04 02:00:00,0.6735399999999999,1.26225
2020-02-04 03:00:00,0.63612,1.0901299999999998
2020-02-04 04:00:00,0.52387,1.1475
2020-02-04 05:00:00,1.72127,3.4425
2020-02-04 06:00:00,48.00858,51.1785
2020-02-04 07:00:00,73.15415,62.883
2020-02-04 08:00:00,78.767,80.61188
2020-02-04 09:00:00,131.78972,134.54438000000002
2020-02-04 10:00:00,93.47266,68.33363
2020-02-04 11:00:00,84.23017,58.9815
2020-02-04 12:00:00,115.43762,27.7695
2020-02-04 13:00:00,70.19804,105.7995
2020-02-04 14:00:00,81.7231,51.69488
2020-02-04 15:00:00,84.26759,83.02163
2020-02-04 16:00:00,145.03603999999999,77.74313000000001
2020-02-04 17:00:00,615.13094,201.2715
2020-02-04 18:00:00,47.74664,40.04775
2020-02-04 19:00:00,43.443459999999995,25.41713
2020-02-04 20:00:00,33.45259,25.35975
2020-02-04 21:00:00,56.203340000000004,51.80963
2020-02-04 22:00:00,46.84859,64.43213
2020-02-04 23:00:00,45.57634,61.965
2020-02-05 00:00:00,28.338659999999997,44.06399999999999
2020-02-05 01:00:00,0.29935,18.4365
2020-02-05 02:00:00,2.50707,30.40875
2020-02-05 03:00:00,1.7961099999999999,22.548379999999998
2020-02-05 04:00:00,5.61285,23.868000000000002
2020-02-05 05:00:00,14.331479999999999,25.531879999999997
2020-02-05 06:00:00,39.215109999999996,33.2775
2020-02-05 07:00:00,127.33686000000002,54.621
2020-02-05 08:00:00,204.71935,52.612880000000004
2020-02-05 09:00:00,312.1493,99.31613
2020-02-05 10:00:00,330.52203,70.34175
2020-02-05 11:00:00,239.40676000000002,100.63575
2020-02-05 12:00:00,274.43095,93.34913
2020-02-05 13:00:00,105.44673999999999,78.14475
2020-02-05 14:00:00,37.082229999999996,54.44888
2020-02-05 15:00:00,88.79529000000001,101.72588
2020-02-05 16:00:00,67.91549,62.59613
2020-02-05 17:00:00,87.07401,105.05363
2020-02-05 18:00:00,42.133790000000005,62.59613
2020-02-05 19:00:00,108.25317,99.66038
2020-02-05 20:00:00,74.61349,65.00588
2020-02-05 21:00:00,60.20717,61.104380000000006
2020-02-05 22:00:00,73.93994,56.858630000000005
2020-02-05 23:00:00,33.11582,36.9495
2020-02-06 00:00:00,8.53153,20.2725
2020-02-06 01:00:00,3.49244,16.1415
2020-02-06 02:00:00,0.37419,10.557
2020-02-06 03:00:00,0.33676999999999996,12.73725
2020-02-06 04:00:00,3.8915800000000003,16.17975
2020-02-06 05:00:00,11.97408,23.06475
2020-02-06 06:00:00,60.73104,53.12925
2020-02-06 07:00:00,196.11298,107.92238
2020-02-06 08:00:00,225.78625,51.75225
2020-02-06 09:00:00,253.58856,104.30775
2020-02-06 10:00:00,186.53372,86.80838
2020-02-06 11:00:00,87.89723000000001,115.95488
2020-02-06 12:00:00,52.91047,71.20238
2020-02-06 13:00:00,85.16564,47.79338
2020-02-06 14:00:00,143.46445,71.604
2020-02-06 15:00:00,70.57223,54.3915
2020-02-06 16:00:00,29.673270000000002,47.334379999999996
2020-02-06 17:00:00,23.94816,52.0965
2020-02-06 18:00:00,51.376290000000004,75.33338
2020-02-06 19:00:00,82.02245,82.10363000000001
2020-02-06 20:00:00,80.22634000000001,68.1615
2020-02-06 21:00:00,70.12321,64.60425
2020-02-06 22:00:00,177.66541,68.391
2020-02-06 23:00:00,289.54822,103.5045
2020-02-07 00:00:00,25.943839999999998,30.8295
2020-02-07 01:00:00,17.16285,24.785999999999998
2020-02-07 02:00:00,5.61285,16.925629999999998
2020-02-07 03:00:00,4.003830000000001,15.72075
2020-02-07 04:00:00,4.003830000000001,17.15513
2020-02-07 05:00:00,17.81144,23.007379999999998
2020-02-07 06:00:00,39.92607,30.695629999999998
2020-02-07 07:00:00,120.60144,56.6865
2020-02-07 08:00:00,201.83809,68.90738
2020-02-07 09:00:00,728.9595400000001,148.257
2020-02-07 10:00:00,201.50132,90.93938
2020-02-07 11:00:00,106.98092,59.956880000000005
2020-02-07 12:00:00,150.76115,70.39913
2020-02-07 13:00:00,442.66677000000004,117.61875
2020-02-07 14:00:00,32.517109999999995,57.20288000000001
2020-02-07 15:00:00,10.701830000000001,25.245
2020-02-07 16:00:00,12.46053,29.77763
2020-02-07 17:00:00,11.71215,32.24475
2020-02-07 18:00:00,6.51091,28.630129999999998
2020-02-07 19:00:00,4.5277,26.622
2020-02-07 20:00:00,6.47349,26.50725
2020-02-07 21:00:00,3.40513,20.99925
2020-02-07 22:00:00,1.7961099999999999,11.30288
2020-02-07 23:00:00,1.42192,9.58163
2020-02-08 00:00:00,0.09978,5.9670000000000005
2020-02-08 01:00:00,0.44903000000000004,3.5955
2020-02-08 02:00:00,1.4593399999999999,3.09825
2020-02-08 03:00:00,0.86064,2.00813
2020-02-08 04:00:00,1.5716,3.6146300000000005
2020-02-08 05:00:00,2.3199799999999997,3.78675
2020-02-08 06:00:00,6.47349,14.974879999999999
2020-02-08 07:00:00,13.88245,34.82663
2020-02-08 08:00:00,9.72894,11.99138
2020-02-08 09:00:00,24.771379999999997,14.974879999999999
2020-02-08 10:00:00,18.1108,36.72
2020-02-08 11:00:00,21.59076,18.876379999999997
2020-02-08 12:00:00,13.545679999999999,14.171629999999999
2020-02-08 13:00:00,9.80378,12.50775
2020-02-08 14:00:00,6.06188,8.83575
2020-02-08 15:00:00,7.296710000000001,12.56513
2020-02-08 16:00:00,7.072189999999999,9.98325
2020-02-08 17:00:00,5.05157,8.08988
2020-02-08 18:00:00,3.8167400000000002,6.885
2020-02-08 19:00:00,3.8915800000000003,5.33588
2020-02-08 20:00:00,3.62964,4.0736300000000005
2020-02-08 21:00:00,2.7690099999999997,4.87688
2020-02-08 22:00:00,3.9664099999999998,4.30313
2020-02-08 23:00:00,1.72127,2.86875
2020-02-09 00:00:00,0.99784,1.989
2020-02-09 01:00:00,1.3470799999999998,2.3715
2020-02-09 02:00:00,1.1599899999999999,2.69663
2020-02-09 03:00:00,1.0477299999999998,2.0655
2020-02-09 04:00:00,0.48645,1.6065
2020-02-09 05:00:00,0.14968,1.43438
2020-02-09 06:00:00,1.1599899999999999,1.6065
2020-02-09 07:00:00,0.93548,1.6065
2020-02-09 08:00:00,1.72127,1.72125
2020-02-09 09:00:00,2.39482,3.6146300000000005
2020-02-09 10:00:00,5.50059,8.20463
2020-02-09 11:00:00,5.72511,7.63088
2020-02-09 12:00:00,5.87478,8.4915
2020-02-09 13:00:00,10.290230000000001,11.76188
2020-02-09 14:00:00,10.21539,17.09775
2020-02-09 15:00:00,17.36242,26.96625
2020-02-09 16:00:00,16.65146,18.99113
2020-02-09 17:00:00,143.87606,43.203379999999996
2020-02-09 18:00:00,27.46555,20.941879999999998
2020-02-09 19:00:00,44.940220000000004,57.71925
2020-02-09 20:00:00,3.5922199999999997,8.60625
2020-02-09 21:00:00,5.53801,7.343999999999999
2020-02-09 22:00:00,2.50707,6.024380000000001
2020-02-09 23:00:00,2.2825599999999997,5.16375
2020-02-10 00:00:00,0.8980600000000001,2.142
2020-02-10 01:00:00,1.59654,2.295
2020-02-10 02:00:00,0.63612,1.77863
2020-02-10 03:00:00,0.48645,1.54913
2020-02-10 04:00:00,0.86064,1.8359999999999999
2020-02-10 05:00:00,1.2348299999999999,3.09825
2020-02-10 06:00:00,9.279910000000001,7.97513
2020-02-10 07:00:00,8.68121,11.99138
2020-02-10 08:00:00,24.88364,23.466379999999997
2020-02-10 09:00:00,40.74929,37.98225
2020-02-10 10:00:00,40.33768,25.30238
2020-02-10 11:00:00,28.101670000000002,35.74463
2020-02-10 12:00:00,65.7826,54.162
2020-02-10 13:00:00,35.622890000000005,37.58063
2020-02-10 14:00:00,29.860359999999996,26.622
2020-02-10 15:00:00,75.36187,62.25188000000001
2020-02-10 16:00:00,56.091080000000005,40.67888
2020-02-10 17:00:00,126.92525,86.11988000000001
2020-02-10 18:00:00,13.470839999999999,29.94975
2020-02-10 19:00:00,6.7354199999999995,11.13075
2020-02-10 20:00:00,4.30319,6.99975
2020-02-10 21:00:00,28.775209999999998,24.72863
2020-02-10 22:00:00,11.45021,17.04038
2020-02-10 23:00:00,45.23957,16.23713
2020-02-11 00:00:00,0.5987,2.0655
2020-02-11 01:00:00,0.49892,1.224
2020-02-11 02:00:00,0.74838,1.72125
2020-02-11 03:00:00,0.5987,1.6065
2020-02-11 04:00:00,0.8980600000000001,1.43438
2020-02-11 05:00:00,1.6464400000000001,3.27038
2020-02-11 06:00:00,4.26577,7.63088
2020-02-11 07:00:00,19.944329999999997,16.351879999999998
2020-02-11 08:00:00,31.918409999999998,23.35163
2020-02-11 09:00:00,31.619059999999998,48.30975
2020-02-11 10:00:00,37.493840000000006,32.8185
2020-02-11 11:00:00,103.3887,62.53875
2020-02-11 12:00:00,143.61411999999999,92.77538
2020-02-11 13:00:00,46.84859,40.219879999999996
2020-02-11 14:00:00,36.85772,21.22875
2020-02-11 15:00:00,28.101670000000002,38.72813
2020-02-11 16:00:00,49.01889,43.43288
2020-02-11 17:00:00,51.638220000000004,90.13613000000001
2020-02-11 18:00:00,21.0669,34.13813
2020-02-11 19:00:00,10.25281,15.3765
2020-02-11 20:00:00,5.4257599999999995,9.18
2020-02-11 21:00:00,6.51091,12.56513
2020-02-11 22:00:00,2.84384,6.2538800000000005
2020-02-11 23:00:00,46.06279,25.245
2020-02-12 00:00:00,0.74838,3.2895
2020-02-12 01:00:00,0.6984899999999999,1.53
2020-02-12 02:00:00,0.93548,1.77863
2020-02-12 03:00:00,0.71096,2.18025
2020-02-12 04:00:00,0.9728899999999999,3.213
2020-02-12 05:00:00,1.49676,3.95888
2020-02-12 06:00:00,14.48115,8.893130000000001
2020-02-12 07:00:00,17.73661,27.023629999999997
2020-02-12 08:00:00,38.72867,32.18738
2020-02-12 09:00:00,26.530070000000002,39.7035
2020-02-12 10:00:00,27.72748,35.056129999999996
2020-02-12 11:00:00,79.77731,45.2115
2020-02-12 12:00:00,85.01597,72.86625
2020-02-12 13:00:00,53.621430000000004,27.88425
2020-02-12 14:00:00,45.76344,27.94163
2020-02-12 15:00:00,51.82532,52.15388
2020-02-12 16:00:00,104.92288,65.52225
2020-02-12 17:00:00,60.54394,64.4895
2020-02-12 18:00:00,23.16236,45.9
2020-02-12 19:00:00,113.45441000000001,88.93125
2020-02-12 20:00:00,337.66906,100.2915
2020-02-12 21:00:00,64.9968,78.31688
2020-02-12 22:00:00,15.7534,34.99875
2020-02-12 23:00:00,2.54449,15.204379999999999
2020-02-13 00:00:00,3.19558,16.7994
2020-02-13 01:00:00,1.26809,7.4664
2020-02-13 02:00:00,0.9510700000000001,11.14127
2020-02-13 03:00:00,0.76085,6.00812
2020-02-13 04:00:00,1.1412799999999999,5.01649
2020-02-13 05:00:00,2.1303900000000002,9.04134
2020-02-13 06:00:00,6.12487,19.07432
2020-02-13 07:00:00,19.51588,27.29903
2020-02-13 08:00:00,72.09082,56.172990000000006
2020-02-13 09:00:00,144.18164,88.60517
2020-02-13 10:00:00,118.35068000000001,88.83849000000001
2020-02-13 11:00:00,140.56759,80.67211999999999
2020-02-13 12:00:00,119.83435,70.11416
2020-02-13 13:00:00,100.50868,64.51436
2020-02-13 14:00:00,123.94295,100.15476
2020-02-13 15:00:00,124.28533999999999,85.04696
2020-02-13 16:00:00,,
2020-02-13 17:00:00,158.4096,101.32138
2020-02-13 18:00:00,116.03008,69.18086
2020-02-13 19:00:00,105.94878,71.57244
2020-02-13 20:00:00,346.5305,102.37134
2020-02-13 21:00:00,536.36332,145.65313
2020-02-13 22:00:00,217.29962,72.56408
2020-02-13 23:00:00,61.59105,44.39008
2020-02-14 00:00:00,10.04326,33.5988
2020-02-14 01:00:00,16.78949,35.54318
2020-02-14 02:00:00,4.71729,23.09918
2020-02-14 03:00:00,1.02715,8.574689999999999
2020-02-14 04:00:00,1.0651899999999999,11.49126
2020-02-14 05:00:00,1.59779,9.39133
2020-02-14 06:00:00,3.00537,10.03298
2020-02-14 07:00:00,4.45099,13.766179999999999
2020-02-14 08:00:00,8.25526,16.91606
2020-02-14 09:00:00,8.217210000000001,17.49938
2020-02-14 10:00:00,9.130239999999999,15.632779999999999
2020-02-14 11:00:00,11.18454,16.15776
2020-02-14 12:00:00,18.41264,19.07432
2020-02-14 13:00:00,28.49395,30.7989
2020-02-14 14:00:00,31.99387,18.54934
2020-02-14 15:00:00,27.88526,35.407070000000004
2020-02-14 16:00:00,151.25758000000002,118.29578000000001
2020-02-14 17:00:00,150.07825,78.92218000000001
2020-02-14 18:00:00,20.58107,36.80702
2020-02-14 19:00:00,40.85781,47.539970000000004
2020-02-14 20:00:00,102.37276999999999,36.04871
2020-02-14 21:00:00,156.39333,99.68811
2020-02-14 22:00:00,44.547940000000004,42.348490000000005
2020-02-14 23:00:00,59.688919999999996,29.690609999999996
2020-02-15 00:00:00,2.73907,15.78832
2020-02-15 01:00:00,1.31881,6.61088
2020-02-15 02:00:00,0.7989,6.00812
2020-02-15 03:00:00,1.1793200000000001,4.5498400000000006
2020-02-15 04:00:00,0.30434,2.91656
2020-02-15 05:00:00,0.7989,3.84986
2020-02-15 06:00:00,1.8640900000000002,6.5331
2020-02-15 07:00:00,4.83142,12.307889999999999
2020-02-15 08:00:00,4.18469,9.099680000000001
2020-02-15 09:00:00,4.18469,7.87472
2020-02-15 10:00:00,5.40206,9.62466
2020-02-15 11:00:00,7.26615,10.90794
2020-02-15 12:00:00,7.68462,10.79128
2020-02-15 13:00:00,7.5704899999999995,10.49963
2020-02-15 14:00:00,6.46725,9.68299
2020-02-15 15:00:00,7.4944,8.22471
2020-02-15 16:00:00,18.71698,9.216339999999999
2020-02-15 17:00:00,43.48275,57.80627
2020-02-15 18:00:00,37.70027,31.090559999999996
2020-02-15 19:00:00,9.32045,10.79128
2020-02-15 20:00:00,13.96165,13.941170000000001
2020-02-15 21:00:00,4.0705599999999995,6.649760000000001
2020-02-15 22:00:00,5.66836,18.95766
2020-02-15 23:00:00,4.45099,9.27467
2020-02-16 00:00:00,2.07966,3.65542
2020-02-16 01:00:00,1.21737,3.111
2020-02-16 02:00:00,2.1303900000000002,2.5082400000000002
2020-02-16 03:00:00,0.87498,2.2749200000000003
2020-02-16 04:00:00,0.64673,2.44991
2020-02-16 05:00:00,0.83694,1.92493
2020-02-16 06:00:00,0.91302,10.09131
2020-02-16 07:00:00,1.5217100000000001,4.19985
2020-02-16 08:00:00,6.16291,8.74969
2020-02-16 09:00:00,8.67372,8.691360000000001
2020-02-16 10:00:00,10.309560000000001,9.099680000000001
2020-02-16 11:00:00,7.95091,7.4664
2020-02-16 12:00:00,4.6412,10.09131
2020-02-16 13:00:00,10.6139,15.10779
2020-02-16 14:00:00,3.1195,5.8914599999999995
2020-02-16 15:00:00,4.7933699999999995,6.82476
2020-02-16 16:00:00,3.91839,6.649760000000001
2020-02-16 17:00:00,21.4941,23.27417
2020-02-16 18:00:00,3.30971,5.65813
2020-02-16 19:00:00,6.923760000000001,12.307889999999999
2020-02-16 20:00:00,2.66299,4.25818
2020-02-16 21:00:00,1.71192,3.2082200000000003
2020-02-16 22:00:00,1.1412799999999999,2.68324
2020-02-16 23:00:00,0.5326,1.74994
2020-02-17 00:00:00,0.60868,1.5555
2020-02-17 01:00:00,0.5072399999999999,1.39995
2020-02-17 02:00:00,0.5706399999999999,1.28329
2020-02-17 03:00:00,0.41847,1.39995
2020-02-17 04:00:00,0.38043000000000005,1.92493
2020-02-17 05:00:00,1.33149,2.91656
2020-02-17 06:00:00,3.61405,9.62466
2020-02-17 07:00:00,21.68431,21.69923
2020-02-17 08:00:00,17.157239999999998,31.090559999999996
2020-02-17 09:00:00,40.51542,40.54022
2020-02-17 10:00:00,101.87822,86.15526
2020-02-17 11:00:00,51.39562,38.03198
2020-02-17 12:00:00,18.14634,94.49663000000001
2020-02-17 13:00:00,48.314170000000004,38.84861
2020-02-17 14:00:00,32.14604,25.84074
2020-02-17 15:00:00,131.01889,54.59805
2020-02-17 16:00:00,21.57018,47.014990000000004
2020-02-17 17:00:00,110.85628,68.42256
2020-02-17 18:00:00,53.79231,32.89883
2020-02-17 19:00:00,23.8147,34.59043
2020-02-17 20:00:00,4.71729,8.808019999999999
2020-02-17 21:00:00,59.688919999999996,25.66575
2020-02-17 22:00:00,4.41295,10.84961
2020-02-17 23:00:00,33.21123,23.79915
2020-02-18 00:00:00,1.62315,4.0443
2020-02-18 01:00:00,0.65941,2.87768
2020-02-18 02:00:00,0.30434,2.0415900000000002
2020-02-18 03:00:00,0.76085,1.80827
2020-02-18 04:00:00,0.64673,2.0415900000000002
2020-02-18 05:00:00,2.1303900000000002,4.25818
2020-02-18 06:00:00,3.91839,7.583060000000001
2020-02-18 07:00:00,7.68462,16.099429999999998
2020-02-18 08:00:00,20.048479999999998,24.14914
2020-02-18 09:00:00,50.86302,24.2658
2020-02-18 10:00:00,23.5484,36.04871
2020-02-18 11:00:00,19.93435,36.63203
2020-02-18 12:00:00,24.423379999999998,46.665
2020-02-18 13:00:00,60.5639,40.24856
2020-02-18 14:00:00,46.22182,47.42331
2020-02-18 15:00:00,64.10186999999999,42.29016
2020-02-18 16:00:00,59.46066,43.106790000000004
