Lat,Lon
-33.99667734199994,123.20573978000004
-34.00945403399993,123.15463300900001
-33.90447356599992,123.11361738400001
-33.86060963299991,123.02312259200005
-33.8728166649999,122.95411217500009
-33.904554945999905,122.81788170700008
-33.87664153399993,122.77662194100003
-33.88941822699991,122.64828535200002
-33.92392343499995,122.58423912900003
-33.95916106599992,122.56031334700003
-33.936618747999944,122.53077233200008
-33.94548919099992,122.50196373800009
-33.91529713299991,122.34986412900003
-33.959242445999905,122.26775149800005
-34.02206796699994,122.25782311300009
-33.99334075299993,122.21762129000001
-34.01637135199991,122.19271894600001
-34.01441822699991,122.07357832100001
-33.96404387799993,122.10580488400001
-33.87664153399993,122.06739342500009
-33.82537200299993,122.01563561300009
-33.828789971999925,121.98145592500009
-33.86988697699991,121.87924238400001
-33.89511484199994,121.81299889400009
-33.86793385199991,121.74382571700005
-33.8571916649999,121.69727623800009
-33.865166924999926,121.66521243600005
-33.87639739399992,121.62842858200008
-33.842461846999925,121.58423912900003
-33.81951262799993,121.53288821700005
-33.81519947699991,121.33375084700003
-33.8376604149999,121.22852623800009
-33.868259372999944,121.16211998800009
-33.84384530999995,121.10857181100005
-33.85865650799991,121.03956139400009
-33.86451588299991,120.98170006600003
-33.85711028399993,120.92017662900003
-33.87664153399993,120.81625410200002
-33.890883070999905,120.74708092500009
-33.897149346999925,120.55298912900003
-33.921807549999926,120.54517662900003
-33.96990325299993,120.42269941500001
-33.93865325299993,120.27857506600003
-33.95037200299993,120.12256920700008
-33.93092213299991,120.05543053500003
-33.926039320999905,120.00220787900003
-33.95598723799992,119.94336998800009
-33.96795012799993,119.85889733200008
-34.04851653399993,119.73047936300009
-34.10320403399993,119.61312910200002
-34.12753671699994,119.60621178500003
-34.20907968499995,119.53882897200003
-34.25945403399993,119.48487389400009
-34.33603280999995,119.46989993600005
-34.37151458099993,119.53500410200002
-34.39031340899993,119.53321373800009
-34.37444426899992,119.44239342500009
-34.41171640399995,119.37647545700008
-34.46331145599993,119.39087975400003
-34.49081796699994,119.36622155000009
-34.48967864399992,119.34937584700003
-34.44491952899995,119.31918379000001
-34.46038176899992,119.27418053500003
-34.50945403399993,119.26498457100001
-34.53215911299992,119.22999108200008
-34.511651299999926,119.21485436300009
-34.49358489399992,119.18930097700002
-34.49358489399992,119.14771569100003
-34.4724260399999,119.11695397200003
-34.4568010399999,118.90406334700003
-34.45256926899992,118.83985436300009
-34.50644296699994,118.87549889400009
-34.5427385399999,118.75367272200003
-34.57887135199991,118.72380618600005
-34.635837497999944,118.72494550900001
-34.67791106599992,118.63249759200005
-34.717054945999905,118.47982832100001
-34.7888322899999,118.40992272200003
-34.84628671699994,118.38933353000004
-34.90837981599992,118.38510175900001
-34.91676197699991,118.24447675900001
-34.94548919099992,118.16081790500004
-34.963555596999925,118.17505944100003
-35.00237395599993,118.20101972700002
-35.016696872999944,118.16920006600003
-34.98707447699991,118.10621178500003
-35.011976820999905,118.03419030000009
-35.013929945999905,118.00831139400009
-35.00872161299992,117.97169030000009
-35.01336028399993,117.93881269600001
-35.00750090899993,117.92058353000004
-35.02117278399993,117.90756269600001
-35.04583098799992,117.83204186300009
-35.08171965899993,117.88892662900003
-35.0642229149999,117.89869225400003
-35.041680596999925,117.90137780000009
-35.08953215899993,117.95199629000001
-35.10369231599992,117.99634850400003
-35.11736419099992,117.94857832100001
-35.10881926899992,117.86036217500009
-35.04631926899992,117.68433678500003
-35.08025481599992,117.62680097700002
-35.12558359199994,117.58904056100005
-35.07968515399995,117.47103925900001
-35.03826262799993,117.38990319100003
-35.01816171699994,117.33220462300005
-35.01490650799991,117.26693769600001
-35.01816171699994,117.23292076900009
-35.01067473799992,117.20093834700003
-35.02743905999995,117.15894616000003
-35.03834400799991,117.10678144600001
-35.023370049999926,117.05258222700002
-35.027276299999926,117.01490319100003
-35.01848723799992,116.98170006600003
-35.01816171699994,116.93775475400003
-35.05486419099992,116.87769616000003
-35.02117278399993,116.79086347700002
-35.01441822699991,116.73096764400009
-35.028008721999925,116.72885175900001
-35.05022551899992,116.63786868600005
-35.014743747999944,116.53158613400001
-34.99920012799993,116.49008222700002
-34.97340260199991,116.43474368600005
-34.92498137799993,116.38298587300005
-34.94622161299992,116.49773196700005
-34.92001718499995,116.48943118600005
-34.89185963299991,116.42660566500001
-34.85979583099993,116.39291425900001
-34.863539320999905,116.37256920700008
-34.91269296699994,116.33082116000003
-34.83863697699991,116.09620201900009
-34.834649346999925,115.98959394600001
-34.81845468499995,115.97559655000009
-34.75750090899993,115.94654381600003
-34.67734140399995,115.88672936300009
-34.42473723799992,115.57064863400001
-34.40520598799992,115.51905358200008
-34.38372161299992,115.49903405000009
-34.301853122999944,115.29078209700003
-34.31023528399993,115.16488691500001
-34.34433359199994,115.10840905000009
-34.218682549999926,115.00896243600005
-34.144789320999905,115.00269616000003
-34.06170012799993,114.97437584700003
-33.85955169099992,114.96119225400003
-33.7810197899999,114.98853600400003
-33.682305596999925,114.95679772200003
-33.6169572899999,115.00391686300009
-33.52109140399995,114.98853600400003
-33.56373463299991,115.07056725400003
-33.6325822899999,115.15552819100003
-33.650648695999905,115.28272545700008
-33.61467864399992,115.40601647200003
-33.42669036299992,115.57553144600001
-33.30803801899992,115.62598717500009
-33.30510833099993,115.65772545700008
-33.27068450299993,115.71013431100005
-33.1931291649999,115.69792728000004
-33.28769296699994,115.67367597700002
-33.02499765399995,115.67457116000003
-32.728448174999926,115.61280358200008
-32.6228166649999,115.61231530000009
-32.51295338299991,115.70093834700003
-32.656914971999925,115.63965905000009
-32.78045012799993,115.71412194100003
-32.70322030999995,115.69792728000004
-32.66545989399992,115.68018639400009
-32.63396575299993,115.66187584700003
-32.6228166649999,115.67676842500009
-32.63730234199994,115.74870853000004
-32.57903411299992,115.76295006600003
-32.557305596999925,115.72152754000001
-32.51921965899993,115.71705162900003
-32.45566171699994,115.74545332100001
-32.36956145599993,115.70785566500001
-32.31503671699994,115.72779381600003
-32.273370049999926,115.67367597700002
-32.24236419099992,115.74195397200003
-32.16350676899992,115.75562584700003
-32.12948984199994,115.73511803500003
-32.09148528399993,115.73853600400003
-31.92782968499995,115.74366295700008
-31.648614190999922,115.68034915500004
-31.303480726999908,115.45460045700008
-30.878676039999903,115.23853600400003
-30.75554778399993,115.16602623800009
-30.625176690999922,115.09839928500003
-30.505466403999947,115.05697675900001
-30.37037525799991,115.03419030000009
-30.324965101999908,115.01107832100001
-30.302504164999903,115.02027428500003
-30.262872002999927,115.02279707100001
-30.237074476999908,114.98902428500003
-30.19182708099993,114.97820071700005
-30.13600025799991,114.98633873800009
-30.082696221999925,114.96290123800009
-30.031019789999903,114.94263756600003
-29.844903252999927,114.95101972700002
-29.658135674999926,114.94605553500003
-29.501722914999903,114.98170006600003
-29.387465101999908,114.93995201900009
-29.32781340899993,114.92969811300009
-29.108575127999927,114.84245853000004
-28.902276299999926,114.64828535200002
-28.79778411299992,114.59278405000009
-28.701836846999925,114.59782962300005
-28.490899346999925,114.50863691500001
-28.30901458099993,114.36475670700008
-28.221449476999908,114.29558353000004
-28.10670338299991,114.16602623800009
-28.061618747999944,114.14682050900001
-27.904066664999903,114.10596764400009
-27.797946872999944,114.10254967500009
-27.73015715899993,114.12769616000003
-27.687758070999905,114.14389082100001
-27.171319268999923,113.92318769600001
-26.67565070699993,113.59057934400005
-26.45517343499995,113.35726972700002
-26.397288639999942,113.29778180300002
-26.338721122999914,113.29948920200002
-26.240097732999914,113.24466993600004
-26.15192572299992,113.156979514
-26.174493096999925,113.21021569100003
-26.210868768999944,113.26412986500009
-26.165671522999958,113.28510429300002
-26.056503248999945,113.2853235770001
-26.121847310999954,113.32090186200003
-26.310836714999937,113.33533467300003
-26.37874341999992,113.36790520900001
-26.308202559999927,113.3561868060001
-26.209800320999932,113.37725300900001
-26.012815375999935,113.36267350100002
-26.15532757099993,113.41301506100001
-26.200609224999937,113.45008961600001
-26.263140042999908,113.47377529200003
-26.326982534999956,113.49596333000011
-26.434714735999933,113.4927875950001
-26.46929550799996,113.50762279500009
-26.393482948999917,113.51369323000006
-26.295081963999905,113.51383990700003
-26.287117507999938,113.5435654800001
-26.352265451999926,113.56132618800007
-26.445347240999922,113.567155437
-26.529125955999916,113.56708512700004
-26.553116677999924,113.59376470500001
-26.507855605999907,113.6042501500001
-26.446654315999922,113.61771593800006
-26.499843222999914,113.64441346500007
-26.573040040999956,113.63393307900003
-26.60232502899993,113.64431468500004
-26.63558217399992,113.67108433600004
-26.631558905999952,113.68746819900002
-26.60086876699995,113.73509564100004
-26.60125090899993,113.78044681100005
-26.55413276799993,113.83319100900007
-26.492838358999904,113.88656740900001
-26.398492863999934,113.87303118700004
-26.318799665999904,113.86841113800006
-26.241387627999927,113.78174889400009
-26.20082700599994,113.67995596500009
-26.139385570999934,113.64887769200004
-26.057156338999903,113.571315293
-25.99996374199992,113.56242580000003
-25.919535906999954,113.51876452700003
-25.85342167999994,113.51187159100004
-25.81763210699995,113.47411117600006
-25.77662525799991,113.46045983200008
-25.702046802999917,113.41352822900001
-25.633437128999958,113.43356907900011
-25.545269040999926,113.48986926400005
-25.540428835999933,113.51890945800005
-25.618259372999944,113.53288821700005
-25.631524346999925,113.56251061300009
-25.70401525299991,113.60798037400002
-25.78079118699992,113.67518432500003
-25.82812089999993,113.72240932700004
-25.872816664999903,113.72730553500003
-25.90479261899992,113.7606088230001
-25.955400411999904,113.738849372
-26.03211590199993,113.71891322400006
-26.121913786999926,113.71345978900001
-26.197034895999934,113.72800445300004
-26.206714794999925,113.79538591000005
-26.043321153999955,113.87884183300002
-25.97128671699994,113.85287519600001
-25.94426848799992,113.85450280000009
-25.95175546699994,113.88550866000003
-26.03185393499996,113.90243314300005
-26.137868083999933,113.9280956130001
-26.22764042299991,113.94282682000005
-26.309278518999918,113.96484876400007
-26.436559867999904,114.06908318
-26.42981402399994,114.12376328500011
-26.38217795399993,114.18370443700007
-26.31658372399994,114.23437149200004
-26.21869493199995,114.1992831
-26.146840097999927,114.2043779500001
-26.08879973799992,114.22681725400003
-26.04306405999995,114.21778405000009
-25.970879815999922,114.19076582100001
-25.996758721999925,114.21957441500001
-25.98951588299991,114.25554446700005
-25.97112395599993,114.26026451900009
-25.92742278399993,114.23422285200002
-25.86223723799992,114.26319420700008
-25.802178643999923,114.19312584700003
-25.757012627999927,114.14486738400001
-25.71526458099993,114.12916100400003
-25.690524997999944,114.09750410200002
-25.64690520599993,114.04932701900009
-25.48919036299992,113.95167076900009
-25.280043226999908,113.85816491000003
-25.18222421699994,113.80811608200008
-25.136651299999926,113.74732506600003
-25.081638278999947,113.67790774800005
-25.005303643999923,113.65105228000004
-24.977308851999908,113.64730879000001
-24.933770440999922,113.66675866000003
-24.892754815999922,113.61060631600003
-24.83049895599993,113.60515384200005
-24.77044036299992,113.61866295700008
-24.64348723799992,113.54249108200008
-24.45794036299992,113.40023847700002
-24.22779713299991,113.38941491000003
-24.170179945999905,113.43327884200005
-24.07040780999995,113.41382897200003
-24.021091403999947,113.43572024800005
-23.967950127999927,113.46045983200008
-23.910332940999922,113.45972741000003
-23.764743747999944,113.52637780000009
-23.633965752999927,113.59945722700002
-23.617120049999926,113.61996504000001
-23.596856377999927,113.63624108200008
-23.569756768999923,113.68897545700008
-23.52703215899993,113.73755944100003
-23.47909921699994,113.75684655000009
-23.38958098799992,113.77100670700008
-23.24114348799992,113.76880944100003
-23.138278903999947,113.75367272200003
-23.111504815999922,113.76742597700002
-23.07512786299992,113.80502363400001
-22.899834893999923,113.80176842500009
-22.78875090899993,113.75977623800009
-22.730645440999922,113.69068444100003
-22.690199476999908,113.67164147200003
-22.640801690999922,113.65951582100001
-22.58652109199994,113.64966881600003
-22.553399346999925,113.66081790500004
-22.492120049999926,113.71680748800009
-22.42555103999996,113.74089603000004
-22.34734465899993,113.79273522200003
-22.08912525799991,113.89079837300005
-22.013116143999923,113.92310631600003
-21.837823174999926,114.03581790500004
-21.809258721999925,114.10743248800009
-21.79192473799992,114.15919030000009
-21.835056247999944,114.16602623800009
-21.880466403999947,114.14234459700003
-22.14072030999995,114.08301842500009
-22.22275155999995,114.10271243600005
-22.312107028999947,114.11133873800009
-22.32626718499995,114.13160241000003
-22.302666924999926,114.16602623800009
-22.35556405999995,114.16382897200003
-22.39885833099993,114.11768639400009
-22.477715752999927,114.11085045700008
-22.521742445999905,114.17969811300009
-22.467950127999927,114.22193444100003
-22.447523695999905,114.27409915500004
-22.462497653999947,114.30689537900003
-22.49382903399993,114.33741295700008
-22.465590101999908,114.37086022200003
-22.414239190999922,114.38355553500003
-22.35800546699994,114.39193769600001
-22.24456145599993,114.43978925900001
-22.194756768999923,114.46851647200003
-22.16806405999995,114.47681725400003
-22.126397393999923,114.50570722700002
-22.060723565999922,114.51872806100005
-22.03492603999996,114.49952233200008
-21.996026299999926,114.50318444100003
-22.04192473799992,114.55030358200008
-21.92351653399993,114.61378014400009
-21.91855234199994,114.62476647200003
-21.857354424999926,114.63770592500009
-21.83456796699994,114.67823326900009
-21.78134530999995,114.77898196700005
-21.69312916499996,115.00896243600005
-21.659763278999947,115.07740319100003
-21.665215752999927,115.10515384200005
-21.501153252999927,115.47852623800009
-21.45012786299992,115.50831139400009
-21.32195403399993,115.62598717500009
-21.225762627999927,115.81869550900001
-21.115166924999926,115.87761478000004
-21.048272393999923,115.95801842500009
-21.010837497999944,116.05640709700003
-20.98642343499995,116.12126712300005
-20.904229424999926,116.18767337300005
-20.842868747999944,116.21859785200002
-20.86256275799991,116.26587975400003
-20.833184502999927,116.33432050900001
-20.82236093499995,116.43474368600005
-20.788181247999944,116.49219811300009
-20.77320728999996,116.51351972700002
-20.747247002999927,116.55079186300009
-20.61687590899993,116.74317467500009
-20.53492603999996,116.79086347700002
-20.528090101999908,116.82447350400003
-20.539320570999905,116.84538821700005
-20.57000090899993,116.81446373800009
-20.63372161299992,116.78874759200005
-20.664239190999922,116.78728274800005
-20.713067315999922,116.87964928500003
-20.686618747999944,116.94027754000001
-20.62167734199994,117.06251061300009
-20.637383721999925,117.09546959700003
-20.60711028399993,117.14437910200002
-20.603692315999922,117.16716556100005
-20.62428150799991,117.16773522200003
-20.649834893999923,117.16285241000003
-20.67351653399993,117.18132571700005
-20.722832940999922,117.31153405000009
-20.70631275799991,117.51343834700003
-20.657321872999944,117.60271243600005
-20.672133070999905,117.65064537900003
-20.661309502999927,117.67042076900009
-20.668145440999922,117.68995201900009
-20.64967213299991,117.74984785200002
-20.619886976999908,117.83082116000003
-20.584730726999908,117.86060631600003
-20.56292083099993,117.88550866000003
-20.53801848799992,117.93181399800005
-20.500746351999908,117.93482506600003
-20.356133721999925,118.15088951900009
-20.34807708099993,118.17701256600003
-20.36614348799992,118.19141686300009
-20.37167734199994,118.23080488400001
-20.34929778399993,118.28093509200005
-20.33570728999996,118.32227623800009
-20.35556405999995,118.34205162900003
-20.346449476999908,118.41081790500004
-20.32236093499995,118.55469811300009
-20.317559502999927,118.57300866000003
-20.30836353999996,118.61670983200008
-20.31764088299991,118.63965905000009
-20.323663018999923,118.68181399800005
-20.288262627999927,118.76050866000003
-20.261976820999905,118.83179772200003
-20.104180596999925,118.95883222700002
-20.040622653999947,118.98568769600001
-20.013604424999926,119.04810631600003
-19.99081796699994,119.06421959700003
-19.97161223799992,119.11833743600005
-19.966241143999923,119.16325931100005
-19.961195570999905,119.21241295700008
-19.99309661299992,119.35694420700008
-20.013604424999926,119.43580162900003
-19.999932549999926,119.46306399800005
-20.022556247999944,119.48129316500001
-20.063571872999944,119.54664147200003
-20.04615650799991,119.62330162900003
-20.010430596999925,119.66480553500003
-20.013604424999926,119.70264733200008
-19.983086846999925,119.71566816500001
-19.961195570999905,119.75562584700003
-19.92164478999996,120.07056725400003
-19.763278903999947,120.65056399800005
-19.520684502999927,121.12826582100001
-19.47242603999996,121.19353274800005
-19.06959400799991,121.51937910200002
-18.975681247999944,121.56413821700005
-18.935723565999922,121.57569420700008
-18.86500416499996,121.61280358200008
-18.786228122999944,121.64869225400003
-18.75481536299992,121.63819420700008
-18.712497653999947,121.61329186300009
-18.715020440999922,121.65967858200008
-18.70370859199994,121.71558678500003
-18.640883070999905,121.77719160200002
-18.59693775799991,121.76197350400003
-18.545668226999908,121.77393639400009
-18.451836846999925,121.82374108200008
-18.47079843499995,121.86654707100001
-18.384698174999926,122.02214603000004
-18.32000090899993,122.06226647200003
-18.26344166499996,122.15805097700002
-18.234307549999926,122.19239342500009
-18.197198174999926,122.22038821700005
-18.12118905999995,122.34701582100001
-18.026136976999908,122.36768639400009
-17.971449476999908,122.31373131600003
-17.96965911299992,122.21705162900003
-17.99195728999996,122.18726647200003
-17.97828541499996,122.16976972700002
-17.873223565999922,122.20728600400003
-17.733086846999925,122.19947350400003
-17.70086028399993,122.20053144600001
-17.65398528399993,122.17432701900009
-17.588148695999905,122.15406334700003
-17.45875416499996,122.14112389400009
-17.261163018999923,122.17204837300005
-17.224786065999922,122.20769290500004
-17.13925546699994,122.27963300900001
-17.121270440999922,122.25660241000003
-16.97275155999995,122.41277103000004
-16.981622002999927,122.45085696700005
-16.949965101999908,122.48161868600005
-16.91570403399993,122.48829186300009
-16.941664320999905,122.52133222700002
-16.970961195999905,122.59498131600003
-16.87395598799992,122.53044681100005
-16.84417083099993,122.53126061300009
-16.837497653999947,122.54167728000004
-16.83098723799992,122.55347741000003
-16.79973723799992,122.56177819100003
-16.772230726999908,122.60124759200005
-16.800388278999947,122.62598717500009
-16.788506768999923,122.66456139400009
-16.786716403999947,122.70427493600005
-16.761325778999947,122.74048912900003
-16.77971770599993,122.82097415500004
-16.669854424999926,122.74512780000009
-16.638848565999922,122.75879967500009
-16.579278252999927,122.77149498800009
-16.56308359199994,122.82553144600001
-16.541192315999922,122.85596764400009
-16.51230234199994,122.88640384200005
-16.415948174999926,122.91618899800005
-16.38258228999996,123.02027428500003
-16.44109465899993,123.04151451900009
-16.478122653999947,123.04078209700003
-16.470635674999926,123.00261478000004
-16.505466403999947,122.97787519600001
-16.59417083099993,122.97169030000009
-16.62900155999995,122.98878014400009
-16.62558359199994,123.02637780000009
-16.692478122999944,123.04281660200002
-16.709649346999925,123.09017988400001
-16.70354583099993,123.11703535200002
-16.686293226999908,123.13217207100001
-16.72112395599993,123.12574303500003
-16.732354424999926,123.10084069100003
-16.78639088299991,123.10645592500009
-16.807712497999944,123.15088951900009
-16.85556405999995,123.15674889400009
-16.92310963299991,123.16016686300009
-16.977715752999927,123.21810957100001
-17.069512627999927,123.26758873800009
-17.138278903999947,123.31544030000009
-17.204685153999947,123.35075931100005
-17.279473565999922,123.36963951900009
-17.344414971999925,123.43441816500001
-17.389336846999925,123.46583092500009
-17.42978280999995,123.50147545700008
-17.518975518999923,123.55396569100003
-17.591403903999947,123.56763756600003
-17.58098723799992,123.58497155000009
-17.50750090899993,123.58659915500004
-17.44736093499995,123.56080162900003
-17.35019296699994,123.57325280000009
-17.302666924999926,123.59522545700008
-17.269463799999926,123.59839928500003
-17.22820403399993,123.60922285200002
-17.202569268999923,123.62964928500003
-17.20370859199994,123.64332116000003
-17.15593840899993,123.62281334700003
-17.02548593499995,123.57764733200008
-16.996351820999905,123.60613040500004
-16.991387627999927,123.63591556100005
-17.008477471999925,123.66724694100003
-17.05787525799991,123.68628991000003
-17.05282968499995,123.71273847700002
-17.097832940999922,123.75945071700005
-17.126071872999944,123.77125084700003
-17.15048593499995,123.81153405000009
-17.19231536299992,123.84652754000001
-17.21851978999996,123.90267988400001
-17.19898853999996,123.91407311300009
-17.19068775799991,123.88298587300005
-17.053480726999908,123.81470787900003
-16.991387627999927,123.80445397200003
-17.025567315999922,123.86304772200003
-16.979261976999908,123.84310957100001
-16.92359791499996,123.87012780000009
-16.886651299999926,123.90072675900001
-16.85051848799992,123.94849694100003
-16.800225518999923,123.93140709700003
-16.881524346999925,123.83521569100003
-16.813897393999923,123.73267662900003
-16.74187590899993,123.70826256600003
-16.70403411299992,123.64332116000003
-16.653903903999947,123.50993899800005
-16.632419528999947,123.52930748800009
-16.59417083099993,123.55396569100003
-16.546319268999923,123.60922285200002
-16.53215911299992,123.53345787900003
-16.566664320999905,123.51254316500001
-16.54387786299992,123.48804772200003
-16.51230234199994,123.44597415500004
-16.504571221999925,123.43336022200003
-16.50367603999996,123.46949303500003
-16.48837655999995,123.48609459700003
-16.49846770599993,123.52426191500001
-16.522149346999925,123.59294681100005
-16.51539478999996,123.63510175900001
-16.494073174999926,123.60743248800009
-16.426446221999925,123.53874759200005
-16.41464609199994,123.53785241000003
-16.42782968499995,123.64844811300009
-16.399102471999925,123.67554772200003
-16.38534921699994,123.64405358200008
-16.36060963299991,123.64047285200002
-16.37623463299991,123.68132571700005
-16.37346770599993,123.71509850400003
-16.333591403999947,123.71168053500003
-16.323337497999944,123.64958743600005
-16.296807549999926,123.62696373800009
-16.29973723799992,123.60336347700002
-16.308526299999926,123.61589603000004
-16.319919528999947,123.60181725400003
-16.30437590899993,123.58480879000001
-16.277520440999922,123.54737389400009
-16.242445570999905,123.57642662900003
-16.18531666499996,123.56373131600003
-16.174004815999922,123.58545983200008
-16.15593840899993,123.59498131600003
-16.136325778999947,123.72413170700008
-16.162774346999925,123.74952233200008
-16.167413018999923,123.77849368600005
-16.185479424999926,123.79965254000001
-16.20745208099993,123.80445397200003
-16.20435963299991,123.76685631600003
-16.23023853999996,123.81128991000003
-16.251560153999947,123.78711998800009
-16.308200778999947,123.80347741000003
-16.323337497999944,123.85377037900003
-16.356622002999927,123.87061608200008
-16.360772393999923,123.84880618600005
-16.42978280999995,123.86304772200003
-16.420668226999908,123.87924238400001
-16.409763278999947,123.89470462300005
-16.33879973799992,123.89185631600003
-16.35393645599993,123.94507897200003
-16.384698174999926,123.98462975400003
-16.293633721999925,123.95142662900003
-16.268649997999944,123.96461022200003
-16.217461846999925,123.91089928500003
-16.244805596999925,123.99626712300005
-16.25554778399993,124.03386478000004
-16.258965752999927,124.06853274800005
-16.288262627999927,124.14795983200008
-16.37509530999995,124.19939212300005
-16.40243905999995,124.30062910200002
-16.36451588299991,124.36646569100003
-16.374444268999923,124.42481530000009
-16.40129973799992,124.59245853000004
-16.395603122999944,124.65748131600003
-16.38534921699994,124.76872806100005
-16.425713799999926,124.83969160200002
-16.399183851999908,124.88404381600003
-16.38762786299992,124.80941816500001
-16.344414971999925,124.69727623800009
-16.33570728999996,124.49927819100003
-16.33326588299991,124.45679772200003
-16.34042734199994,124.44459069100003
-16.329278252999927,124.40154056100005
-16.287855726999908,124.38542728000004
-16.249607028999947,124.39478600400003
-16.222914320999905,124.38306725400003
-16.188164971999925,124.39185631600003
-16.16057708099993,124.41822350400003
-16.07000090899993,124.43091881600003
-16.052666924999926,124.45427493600005
-16.087823174999926,124.47266686300009
-16.120538018999923,124.47689863400001
-16.176446221999925,124.52035566500001
-16.10995859199994,124.56967207100001
-16.02507903399993,124.58936608200008
-15.977227471999925,124.61597741000003
-15.898695570999905,124.60971113400001
-15.861504815999922,124.66586347700002
-15.85637786299992,124.69459069100003
-15.806573174999926,124.73267662900003
-15.79420338299991,124.63168379000001
-15.847832940999922,124.58668053500003
-15.998304945999905,124.48633873800009
-15.96412525799991,124.49138431100005
-15.934991143999923,124.48226972700002
-15.843194268999923,124.45045006600003
-15.84970468499995,124.43873131600003
-15.86060963299991,124.42090905000009
-15.80478280999995,124.39918053500003
-15.748467705999929,124.38152103000004
-15.68726978999996,124.37794030000009
-15.664483330999929,124.38062584700003
-15.676202080999929,124.39682050900001
-15.64226653399993,124.39975019600001
-15.647556247999944,124.42628014400009
-15.608005466999941,124.39682050900001
-15.525323174999926,124.37647545700008
-15.534600518999923,124.41920006600003
-15.52507903399993,124.44776451900009
-15.468682549999926,124.47291100400003
-15.501560153999947,124.56527754000001
-15.50953541499996,124.61768639400009
-15.42546965899993,124.63111412900003
-15.41887786299992,124.64673912900003
-15.45712655999995,124.64332116000003
-15.47389088299991,124.68262780000009
-15.418226820999905,124.67261803500003
-15.361260674999926,124.72779381600003
-15.345635674999926,124.70850670700008
-15.352308851999908,124.66968834700003
-15.321058851999908,124.67725670700008
-15.298435153999947,124.69792728000004
-15.29192473799992,124.66374759200005
